# Diagrama Pseudobinario CaO-SrO (Optimizado PARROT)
# columna x: X(SR)   columna y: T
# frontera = numero de linea continua
# fases: E = aparece o desaparece / F0 = fijada en cantidad cero
# CALCULADO = frontera obtenida por tangente comun (no exportada del MAP)
frontera,fases,X(SR),T
1,E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.46559289996,800.0
1,E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.46558058279,800.065
1,E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.4616957647,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.028303584581,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.4616957647,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.4616957647,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.4616957647,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.4616957647,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.028303584581,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.028303584581,819.77796607
2,F0:BCC_A2 + E:FCC_A1 + F0:HALITE#1 + E:HALITE#2,0.028303584581,819.77796607
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.02830358458,819.77796607
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.019826439687,819.71296607
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.0073389396867,819.3341483
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.0010951896867,816.07638343
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00070495531167,814.12976859
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00050983812417,812.16863903
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00031472093667,808.18301393
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00028466886495,807.16840455
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00023710373545,805.1391858
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00017322688401,801.0807483
3,E:BCC_A2 + F0:FCC_A1 + E:HALITE#1,0.00016071336569,800.0
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.028303584573,819.77796607
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.019826439689,819.71296607
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.0073389396895,819.3341483
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.0010951896895,816.07638344
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00070495531446,814.12976861
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00050983812696,812.16863907
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00031472093946,808.18301402
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.0002846688673,807.16840464
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00023710373717,805.13918589
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00017322688506,801.08074839
4,F0:BCC_A2 + E:FCC_A1 + E:HALITE#1,0.00016071336569,800.0
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.4616957647,819.77796607
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.47610657171,819.84296607
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.47837702649,819.8550468
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.48291793603,819.880858
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49199975512,819.93955914
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49654066467,819.97273927
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49736628467,819.97906373
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49901752467,819.99199008
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49931775015,819.99438054
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49991820112,819.99919898
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49999325749,819.99980482
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.49999794851,819.99984271
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.5,819.99985928
5,E:BCC_A2 + F0:FCC_A1 + E:HALITE#2,0.5,819.99985928
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.4616957647,819.77796607
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.47610657172,819.84296607
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.48859407172,819.91639026
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49483782172,819.95998196
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.4959730491,819.96844414
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49824350388,819.98588444
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49937873126,819.99486761
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49994634496,819.99942606
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.499955727,819.99950178
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49997449109,819.99965327
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49999325519,819.9998048
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49999794621,819.99984269
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.49999879912,819.99984958
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.5,819.99985928
6,F0:BCC_A2 + E:FCC_A1 + E:HALITE#2,0.5,819.99985928
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.028303584582,819.77796607
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.02831400252,819.84296607
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.040284028425,884.77796607
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.056054062116,949.77796607
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.065799169586,982.27796607
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.077159347926,1014.7779661
7,E:BCC_A2 + E:HALITE#1 + F0:HALITE#2,0.079416076257,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.079416076257,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.39903651013,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.39903651013,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.39903651013,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.39903651013,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.079416076257,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.079416076257,1020.6498239
8,F0:LIQUID + E:BCC_A2 + F0:HALITE#1 + E:HALITE#2,0.079416076257,1020.6498239
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.079416076258,1020.6498239
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.073074731454,1020.5848239
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.048099731454,1020.2280511
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.023099731454,1019.2306866
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.010599731454,1016.8548046
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0043497314543,1011.2598011
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0027872314543,1007.0814467
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0020059814543,1003.5058649
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0016153564543,1001.0335313
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0014200439543,999.56511632
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0012247314543,997.92630667
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0010294189543,996.1398137
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00093176270429,995.22367137
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00083410645429,994.3393712
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00073645020429,993.56719304
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00068762207929,993.26895049
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00063879395429,993.07101253
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00058996582929,993.02375092
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00057775879804,993.04364992
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00056555176679,993.07905176
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00054113770429,993.20335169
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00049230957929,993.72764698
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00047744937824,993.98155323
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00045434043257,994.48936573
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00042152535272,995.50499073
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00039768868265,996.52061573
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00037878593178,997.53624073
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00036304935353,998.55186573
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00034952948855,999.56749073
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00033765160956,1000.5831157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00031743090625,1002.6143657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00030051865433,1004.6456157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00028588961105,1006.6768657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00027291743702,1008.7081157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00026119060988,1010.7393657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00025042421382,1012.7706157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00024041315023,1014.8018657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00023100537656,1016.8331157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00022208567835,1018.8643657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00021356535268,1020.8956157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0002053753828,1022.9268657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00019746175885,1024.9581157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00018978215995,1026.9893657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00018230352041,1029.0206157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00017500018205,1031.0518657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00016785244195,1033.0831157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00016084537382,1035.1143657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0001539678459,1037.1456157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00014721168785,1039.1768657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00014057097907,1041.2081157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00013404144283,1043.2393657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00012761993762,1045.2706157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00012130403999,1047.3018657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0001150917134,1049.3331157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.0001089810175,1051.3643657
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,0.00010297008676,1053.3956157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,9.1238709897e-05,1057.4581157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,7.9877695553e-05,1061.5206157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,6.8863186147e-05,1065.5831157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5.8168115095e-05,1069.6456157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,4.7763535409e-05,1073.7081157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,3.7619949402e-05,1077.7706157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,2.7708394918e-05,1081.8331157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.8001220338e-05,1085.8956157
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.6256185431e-05,1086.6342522
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.2783213157e-05,1088.111525
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5.9016523695e-06,1091.0660708
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,4.6591483462e-06,1091.603261
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,2.1817237194e-06,1092.6776414
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.7323450892e-06,1092.8729833
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,8.345482287e-07,1093.2636671
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,6.7144886796e-07,1093.3347005
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,3.4537514552e-07,1093.4767674
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,2.8610686062e-07,1093.5025977
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.6758672435e-07,1093.5542584
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.4603995805e-07,1093.5636512
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.029485939e-07,1093.5824369
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.6774532262e-08,1093.6200084
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,1.1077600064e-09,1093.6268395
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,8.4880823916e-10,1093.6269524
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,3.3090502858e-10,1093.6271783
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5e-13,1093.6276299
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5e-13,1093.627712
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5e-13,1093.6278763
9,E:LIQUID + F0:BCC_A2 + E:HALITE#1,5e-13,1093.6278763
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.079416076258,1020.6498239
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.073074731454,1020.5848239
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.048099731454,1020.2280511
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.035599731454,1019.9066472
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.023099731454,1019.2306866
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.010599731454,1016.8548046
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0043497314541,1011.2598011
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0027872314541,1007.0814467
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0020059814541,1003.5058649
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0016153564541,1001.0335313
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0014200439541,999.56511632
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0012247314541,997.92630667
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0010294189541,996.13981369
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00093176270411,995.22367137
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00083410645411,994.33937119
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00073645020411,993.56719304
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00068762207911,993.26895049
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00063879395411,993.07101253
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00058996582911,993.02375093
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00057775879786,993.04364992
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00056555176661,993.07905176
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00054113770411,993.20335169
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00049230957911,993.72764699
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0004774493781,993.98155324
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00045434043246,994.48936574
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00042152535265,995.50499074
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00039768868259,996.52061574
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00037878593174,997.53624074
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0003630493535,998.55186574
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00034952948852,999.56749074
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00033765160953,1000.5831157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00031743090623,1002.6143657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00030051865431,1004.6456157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00028588961105,1006.6768657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.000272917437,1008.7081157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00026119060987,1010.7393657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00025042421381,1012.7706157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00024041315022,1014.8018657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00023100537655,1016.8331157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00022208567835,1018.8643657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00021356535268,1020.8956157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00020537538279,1022.9268657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00019746175885,1024.9581157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00018978215994,1026.9893657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.0001823035204,1029.0206157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00017500018205,1031.0518657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00016785244194,1033.0831157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00016084537381,1035.1143657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00015396784589,1037.1456157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00014721168784,1039.1768657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00014057097907,1041.2081157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00013404144282,1043.2393657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00012761993761,1045.2706157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00012130403998,1047.3018657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00011509171339,1049.3331157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00010898101749,1051.3643657
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,0.00010297008675,1053.3956157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,9.123870989e-05,1057.4581157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,7.9877695546e-05,1061.5206157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,6.8863186137e-05,1065.5831157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5.8168115088e-05,1069.6456157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,4.7763535401e-05,1073.7081157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,3.7619949396e-05,1077.7706157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,2.7708394911e-05,1081.8331157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.8001220331e-05,1085.8956157
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.6256185424e-05,1086.6342522
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.278321315e-05,1088.111525
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5.9016523629e-06,1091.0660708
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,4.6591483395e-06,1091.603261
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,2.1817237128e-06,1092.6776414
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.7323450825e-06,1092.8729833
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,8.3454822206e-07,1093.2636671
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,6.7144886133e-07,1093.3347005
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,3.4537513889e-07,1093.4767674
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,2.8610685398e-07,1093.5025977
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.6758671771e-07,1093.5542584
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.4603995142e-07,1093.5636512
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.0294858726e-07,1093.5824369
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.6774525623e-08,1093.6200084
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,1.1077533693e-09,1093.6268395
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,8.4880159757e-10,1093.6269524
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,3.3089839608e-10,1093.6271783
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5e-13,1093.6276299
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5e-13,1093.627712
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5e-13,1093.6278763
10,F0:LIQUID + E:BCC_A2 + E:HALITE#1,5e-13,1093.6278763
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.39903651013,1020.6498239
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.39996400227,1020.7148239
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.42493900227,1023.1499227
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.43743900227,1024.9816147
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.46243900227,1030.3502554
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.47493900227,1034.133836
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.48743900227,1038.8510711
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.48971172977,1039.8227969
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49425718477,1041.8813346
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49508363121,1042.272687
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49673652411,1043.0716606
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49703705012,1043.2192885
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49763810214,1043.5167478
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49884020618,1044.1205644
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49905877057,1044.2316354
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49949589936,1044.4549747
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49957537733,1044.4957538
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49973433327,1044.5774715
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49976323435,1044.5923521
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49982103651,1044.6221345
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49993664084,1044.6817836
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49995765982,1044.6926411
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49999969776,1044.7143671
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49999976093,1044.7143998
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49999988726,1044.7144651
11,E:LIQUID + F0:BCC_A2 + E:HALITE#2,0.49999988726,1044.7144651
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.39903651013,1020.6498239
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.39996400227,1020.7148239
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.42493900227,1023.1499227
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.43743900227,1024.9816147
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.44993900227,1027.3440198
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.46243900227,1030.3502554
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.48743900227,1038.8510711
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.48971172977,1039.8227969
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49425718477,1041.8813346
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49508363121,1042.272687
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49673652411,1043.0716606
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49703705012,1043.2192885
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49763810214,1043.5167478
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49884020618,1044.1205644
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49905877057,1044.2316354
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49949589936,1044.4549747
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49957537733,1044.4957538
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49973433327,1044.5774715
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49976323435,1044.5923521
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49982103651,1044.6221345
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49993664084,1044.6817836
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49995765982,1044.6926411
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49999969776,1044.7143671
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49999976093,1044.7143998
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49999988726,1044.7144651
12,F0:LIQUID + E:BCC_A2 + E:HALITE#2,0.49999988726,1044.7144651
13,E:LIQUID + E:HALITE#1 + F0:HALITE#2,0.079416076258,1020.6498239
13,E:LIQUID + E:HALITE#1 + F0:HALITE#2,0.079441444925,1020.7148239
13,E:LIQUID + E:HALITE#1 + F0:HALITE#2,0.093307320132,1053.1823239
13,E:LIQUID + E:HALITE#1 + F0:HALITE#2,0.1101895413,1085.6498239
13,E:LIQUID + E:HALITE#1 + F0:HALITE#2,0.13174593633,1118.1173239
