# CaO-SrO Pseudobinary Diagram (PARROT Optimized)
# column x: X(SR)   column y: T
# boundary = number of the continuous line
# phases: E = appears or disappears / F0 = fixed at zero amount
# CALCULATED = boundary obtained by common tangent (not exported from the MAP)
boundary,phases,X(SR),T
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0600217247,963.5949
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0605451431,965.3551
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0610727675,967.1153
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0616046449,968.8755
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0621408237,970.6357
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0626813528,972.3959
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0632262821,974.1561
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0637756633,975.9163
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0643295481,977.6765
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0648879900,979.4367
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0654510436,981.1969
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0660187644,982.9571
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0665912093,984.7173
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0671684363,986.4775
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0677505049,988.2377
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0683374760,989.9979
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0689294113,991.7581
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0695263745,993.5183
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0701284306,995.2785
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0707356463,997.0387
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0713480894,998.7989
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0719658296,1000.5591
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0725889383,1002.3193
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0732174886,1004.0795
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0738515554,1005.8397
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0744912154,1007.5999
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0751365477,1009.3601
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0757876322,1011.1203
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0764445520,1012.8805
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0771073919,1014.6407
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0777762392,1016.4009
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0784511830,1018.1611
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0791323154,1019.9213
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0798197303,1021.6815
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0805135248,1023.4417
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0812137981,1025.2019
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0819206530,1026.9621
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0826341946,1028.7223
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0833545311,1030.4825
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0840817740,1032.2426
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0848160372,1034.0028
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0855574397,1035.7630
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0863061031,1037.5232
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0870621523,1039.2834
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0878257168,1041.0436
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0885969302,1042.8038
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0893759295,1044.5640
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0901628569,1046.3242
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0909578593,1048.0844
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0917610883,1049.8446
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0925726991,1051.6048
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0933928552,1053.3650
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0942217234,1055.1252
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0950594773,1056.8854
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0959062959,1058.6456
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0967623656,1060.4058
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0976278792,1062.1660
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0985030367,1063.9262
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.0993880456,1065.6864
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1002831214,1067.4466
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1011884883,1069.2068
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1021043788,1070.9670
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1030310353,1072.7272
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1039687104,1074.4874
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1049176659,1076.2476
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1058781765,1078.0078
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1068505277,1079.7680
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1078350174,1081.5282
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1088319573,1083.2884
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1098416743,1085.0486
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1108645087,1086.8088
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1119008178,1088.5690
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1129509763,1090.3292
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1140153777,1092.0894
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1150944351,1093.8496
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1161885814,1095.6098
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1172982758,1097.3700
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1184239985,1099.1302
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1195662585,1100.8904
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1207255932,1102.6506
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1219025693,1104.4108
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1230977894,1106.1710
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1243118902,1107.9312
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1255455498,1109.6914
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1267994880,1111.4516
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1280744739,1113.2118
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1293713259,1114.9720
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1306909203,1116.7322
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1320341938,1118.4924
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1334021554,1120.2526
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1347958873,1122.0128
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1362165555,1123.7730
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1376654237,1125.5332
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1391438569,1127.2934
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1406533377,1129.0536
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1421954846,1130.8138
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1437720623,1132.5740
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1453850081,1134.3342
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1470364499,1136.0944
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1487287423,1137.8546
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1504644949,1139.6148
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1522466120,1141.3750
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1540783513,1143.1352
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1559633749,1144.8954
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1579058355,1146.6556
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1599104614,1148.4158
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1619826902,1150.1760
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1641288139,1151.9362
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1663561901,1153.6964
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1686735056,1155.4566
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1710911540,1157.2168
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1736217203,1158.9770
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1762807360,1160.7372
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1790876982,1162.4974
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1820676898,1164.2576
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1852539048,1166.0177
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1886918939,1167.7779
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1924472044,1169.5381
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.1966203043,1171.2983
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2013802421,1173.0585
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2070562486,1174.8187
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2144976833,1176.5789
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2326338443,1178.3391
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2509395699,1176.5789
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2585500135,1174.8187
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2643945473,1173.0585
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2693224476,1171.2983
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2736630010,1169.5381
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2775852379,1167.7779
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2811896287,1166.0177
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2845417195,1164.2576
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2876870584,1162.4974
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2906588450,1160.7372
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2934821682,1158.9770
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2961765213,1157.2168
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.2987574302,1155.4566
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3012374897,1153.6964
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3036270931,1151.9362
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3059349240,1150.1760
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3081683448,1148.4158
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3103336473,1146.6556
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3124362661,1144.8954
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3144809362,1143.1352
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3164718063,1141.3750
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3184125426,1139.6148
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3203064003,1137.8546
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3221562879,1136.0944
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3239648156,1134.3342
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3257343363,1132.5740
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3274669800,1130.8138
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3291646864,1129.0536
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3308292191,1127.2934
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3324621966,1125.5332
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3340651042,1123.7730
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3356393081,1122.0128
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3371860703,1120.2526
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3387065599,1118.4924
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3402018612,1116.7322
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3416729789,1114.9720
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3431208545,1113.2118
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3445463645,1111.4516
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3459503282,1109.6914
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3473335151,1107.9312
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3486966460,1106.1710
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3500403985,1104.4108
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3513654122,1102.6506
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3526722890,1100.8904
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3539615980,1099.1302
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3552338761,1097.3700
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3564896329,1095.6098
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3577293515,1093.8496
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3589534887,1092.0894
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3601624805,1090.3292
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3613567406,1088.5690
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3625366621,1086.8088
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3637026221,1085.0486
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3648549775,1083.2884
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3659940703,1081.5282
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3671202274,1079.7680
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3682337617,1078.0078
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3693349720,1076.2476
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3704241444,1074.4874
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3715015541,1072.7272
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3725674647,1070.9670
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3736221291,1069.2068
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3746657900,1067.4466
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3756986814,1065.6864
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3767210280,1063.9262
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3777330459,1062.1660
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3787349438,1060.4058
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3797269223,1058.6456
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3807091752,1056.8854
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3816818892,1055.1252
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3826452446,1053.3650
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3835994155,1051.6048
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3845445703,1049.8446
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3854808717,1048.0844
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3864084770,1046.3242
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3873275383,1044.5640
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3882382035,1042.8038
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3891406151,1041.0436
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3900349112,1039.2834
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3909212263,1037.5232
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3917996901,1035.7630
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3926704290,1034.0028
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3935335656,1032.2426
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3943892185,1030.4825
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3952375030,1028.7223
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3960785320,1026.9621
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3969124138,1025.2019
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3977392548,1023.4417
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3985591580,1021.6815
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.3993722238,1019.9213
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4001785497,1018.1611
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4009782311,1016.4009
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4017713601,1014.6407
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4025580272,1012.8805
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4033383200,1011.1203
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4041123243,1009.3601
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4048801240,1007.5999
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4056417999,1005.8397
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4063974318,1004.0795
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4071470972,1002.3193
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4078908717,1000.5591
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4086288293,998.7989
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4093610419,997.0387
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4100875802,995.2785
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4108085129,993.5183
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4115239075,991.7581
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4122338295,989.9979
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4129383433,988.2377
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4136375116,986.4775
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4143313964,984.7173
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4150200575,982.9571
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4157035538,981.1969
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4163819430,979.4367
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4170552813,977.6765
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4177236243,975.9163
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4183870260,974.1561
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4190455392,972.3959
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4196992159,970.6357
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4203481072,968.8755
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4209922627,967.1153
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4216317314,965.3551
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4222665610,963.5949
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4228967989,961.8347
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4235224909,960.0745
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4241436823,958.3143
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4247604175,956.5541
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4253727400,954.7939
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4259806923,953.0337
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4265843168,951.2735
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4271836543,949.5133
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4277787454,947.7531
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4283696298,945.9929
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4289563462,944.2327
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4295389334,942.4725
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4301174288,940.7123
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4306918693,938.9521
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4312622914,937.1919
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4318287307,935.4317
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4323912225,933.6715
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4329498012,931.9113
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4335045008,930.1511
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4340553546,928.3909
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4346023957,926.6307
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4351456562,924.8705
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4356851679,923.1103
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4362209623,921.3501
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4367530699,919.5899
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4372815212,917.8297
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4378063459,916.0695
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4383275735,914.3093
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4388452329,912.5491
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4393593524,910.7889
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4398699603,909.0287
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4403770839,907.2685
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4408807507,905.5083
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4413809874,903.7481
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4418778204,901.9879
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4423712757,900.2277
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4428613789,898.4676
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4433481553,896.7074
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4438316299,894.9472
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4443118273,893.1870
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4447887714,891.4268
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4452624864,889.6666
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4457329957,887.9064
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4462003225,886.1462
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4466644898,884.3860
